Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades,Ticker,n_fast,n_slow,train_start,train_end,test_start,test_end
2010-01-04,2010-12-31,361 days,15.476190476190476,100369.28413019782,100463.28405583712,40.723657273275165,0.36928413019781875,7.4277573432872295,0.3692841302000094,0.6436953476959533,0.2576393419558398,0.5736939555673768,1.0447091967091453,0.9094239972767809,0.3362567594392338,0.004446479500092069,-0.40606376267374733,-0.1406046697929153,27 days,9 days,1,100.0,3.7017586814713037,3.7017586814713037,3.701758681471312,56 days,56 days,,3.7017586814713037,,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2010-01-04  100000.000000     0.000000              NaT
2010-01-05  100000.000000     0.000000              NaT
2010-01-06  100000.000000     0.000000              NaT
2010-01-07  100000.000000     0.000000              NaT
2010-01-08  100000.000000     0.000000              NaT
...                   ...          ...              ...
2010-12-27  100383.779539     0.000791              NaT
2010-12-28  100436.081724     0.000271              NaT
2010-12-29  100463.284056     0.000000           7 days
2010-12-30  100408.888670     0.000541              NaT
2010-12-31  100369.284130     0.000936           2 days

[252 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   304       213      251  ...                     -0.066592              17027895.0            10048995.0

[1 rows x 22 columns]",QCOM,12,26,2005-01-03,2010-01-02,2010-01-03,2011-01-02
2011-01-03,2011-12-30,361 days,59.12698412698413,99400.05840542701,100138.64794554398,38.72965283105762,-0.5999415945729852,10.704393183221224,-0.5999415945728837,2.477111544336532,-0.41917610106430025,-0.24219401663382567,-0.34260640216459953,-0.27186365801922646,-1.3063918911986234,0.06599629558945716,-2.2067737885379857,-1.6027192706791316,175 days,106 days,1,0.0,-6.021684630091782,-6.021684630091782,-6.021684630091784,212 days,212 days,0.0,-6.021684630091782,,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2011-01-03  100000.000000     0.000000              NaT
2011-01-04  100000.000000     0.000000              NaT
2011-01-05  100000.000000     0.000000              NaT
2011-01-06  100000.000000     0.000000              NaT
2011-01-07  100000.000000     0.000000              NaT
...                   ...          ...              ...
2011-12-23   99410.267643     0.007274              NaT
2011-12-27   99451.529774     0.006862              NaT
2011-12-28   99360.402119     0.007772              NaT
2011-12-29   99448.092358     0.006896              NaT
2011-12-30   99400.058405     0.007376         175 days

[252 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   246       103      251  ...                       0.08994              11805050.0            11094160.0

[1 rows x 22 columns]",QCOM,12,26,2006-01-03,2011-01-02,2011-01-03,2012-01-02
2012-01-03,2013-01-02,365 days,58.16733067729084,98421.83307157016,100560.68633310936,76.02807554572391,-1.5781669284298405,19.01700755037517,-1.5844043715788403,1.8197074850059274,-1.0922640100296754,-0.8706917922985185,-1.1056524270982986,-0.5144097007558496,-2.8677146857350975,0.06781023533220486,-3.080043726334847,-1.575251668549904,282 days,144 days,2,0.0,-0.9265751760928304,-14.94106021111551,-8.200868866991474,110 days,107 days,0.0,-7.93381769360417,-1.1300917311508734,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2012-01-03  100000.000000     0.000000              NaT
2012-01-04  100000.000000     0.000000              NaT
2012-01-05  100000.000000     0.000000              NaT
2012-01-06  100000.000000     0.000000              NaT
2012-01-09  100000.000000     0.000000              NaT
...                   ...          ...              ...
2012-12-26   98136.122124     0.024110              NaT
2012-12-27   98123.849022     0.024233              NaT
2012-12-28   97990.408806     0.025559              NaT
2012-12-31   98177.530144     0.023699              NaT
2013-01-02   98421.833072     0.021269         282 days

[251 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   219        49      120  ...                     -0.123424              11003565.0            14232700.0
1   216       177      250  ...                     -0.005912               9473080.0            12949465.0

[2 rows x 22 columns]",QCOM,12,26,2007-01-03,2012-01-02,2012-01-03,2013-01-02
2013-01-03,2014-01-02,364 days,57.14285714285714,99645.81929369959,100000.0,78.70752903314352,-0.35418070630040893,15.972296199604733,-0.35418070630014453,1.328730400559369,-0.24533584310040268,-0.26655573331583404,-0.34113000799827414,-0.2318498571033927,-1.2899940092056543,0.05858977890282325,-1.5276296079069773,-1.5276296079069773,267 days,267 days,2,50.0,8.349356148984564,-11.801335665788875,-2.243831428332954,115 days,103 days,0.7074924724994203,-1.7259897584021557,-0.17722519165892428,-0.21539938979932494,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2013-01-03  100000.000000     0.000000              NaT
2013-01-04  100000.000000     0.000000              NaT
2013-01-07  100000.000000     0.000000              NaT
2013-01-08  100000.000000     0.000000              NaT
2013-01-09  100000.000000     0.000000              NaT
...                   ...          ...              ...
2013-12-26   99648.326664     0.003517              NaT
2013-12-27   99694.886276     0.003051              NaT
2013-12-30   99661.421292     0.003386              NaT
2013-12-31   99760.357113     0.002396              NaT
2014-01-02   99645.819294     0.003542         267 days

[252 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   208        67      129  ...                     -0.018430              10490515.0            14663845.0
1   201       171      251  ...                     -0.047037               9546315.0             8354840.0

[2 rows x 22 columns]",QCOM,12,26,2008-01-03,2013-01-02,2013-01-03,2014-01-02
2014-01-03,2015-01-02,364 days,26.984126984126984,99372.40526109585,100083.06561080585,38.73711107497064,-0.6275947389041538,4.094560111999438,-0.6275947389054015,0.9092108241690198,-0.4349093292147721,-0.6902631625387836,-0.7622767159987026,-0.8838484580784224,-0.7126603991688927,0.02077528670673244,-0.7100705252910178,-0.5086086794779583,163 days,87 days,1,0.0,-6.289339542209787,-6.289339542209787,-6.289339542209782,95 days,95 days,0.0,-6.289339542209787,,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2014-01-03  100000.000000     0.000000              NaT
2014-01-06  100000.000000     0.000000              NaT
2014-01-07  100000.000000     0.000000              NaT
2014-01-08  100000.000000     0.000000              NaT
2014-01-09  100000.000000     0.000000              NaT
...                   ...          ...              ...
2014-12-26   99372.405261     0.007101              NaT
2014-12-29   99372.405261     0.007101              NaT
2014-12-30   99372.405261     0.007101              NaT
2014-12-31   99372.405261     0.007101              NaT
2015-01-02   99372.405261     0.007101         163 days

[252 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   169        73      140  ...                     -0.247588               9316480.0             9231510.0

[1 rows x 22 columns]",QCOM,12,26,2009-01-03,2014-01-02,2014-01-03,2015-01-02
2015-01-05,2015-12-31,360 days,0.0,100000.0,100000.0,,0.0,-30.257453719621495,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,"MACDStrategy(n_fast=12,n_slow=26)","              Equity  DrawdownPct  DrawdownDuration
Date                                               
2015-01-05  100000.0          0.0               NaN
2015-01-06  100000.0          0.0               NaN
2015-01-07  100000.0          0.0               NaN
2015-01-08  100000.0          0.0               NaN
2015-01-09  100000.0          0.0               NaN
...              ...          ...               ...
2015-12-24  100000.0          0.0               NaN
2015-12-28  100000.0          0.0               NaN
2015-12-29  100000.0          0.0               NaN
2015-12-30  100000.0          0.0               NaN
2015-12-31  100000.0          0.0               NaN

[251 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",QCOM,12,26,2010-01-03,2015-01-02,2015-01-03,2016-01-02
2016-01-04,2016-12-30,361 days,62.698412698412696,102991.80007837158,103663.44247408556,45.83810386000485,2.991800078371583,34.74028287558979,2.991800078368989,2.389181067758493,2.0791462328739962,1.2522282713280781,1.9567023563182677,2.939391681618628,0.9820245281216455,0.0578514446024302,-1.0178296744452586,-0.32134142682728184,64 days,16 days,1,100.0,30.09645205645437,30.09645205645437,30.09645205645437,226 days,226 days,,30.09645205645437,,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2016-01-04  100000.000000     0.000000              NaT
2016-01-05  100000.000000     0.000000              NaT
2016-01-06  100000.000000     0.000000              NaT
2016-01-07  100000.000000     0.000000              NaT
2016-01-08  100000.000000     0.000000              NaT
...                   ...          ...              ...
2016-12-23  103137.253235     0.005076              NaT
2016-12-27  103213.653930     0.004339              NaT
2016-12-28  102919.806701     0.007174              NaT
2016-12-29  102976.617645     0.006626              NaT
2016-12-30  102991.800078     0.006479          64 days

[252 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   248        94      251  ...                     -0.212844               9313550.0             7038855.0

[1 rows x 22 columns]",QCOM,12,26,2011-01-03,2016-01-02,2016-01-03,2017-01-02
2017-01-03,2018-01-02,364 days,18.650793650793652,101978.2791029972,102747.6837139508,43.94527353004591,1.9782791029971996,3.609468547951194,1.9782791029980151,1.8212243667331107,1.3654450613167723,1.0862357978147565,2.2652744819626127,2.501715787158126,1.8358682997866438,0.03945478435915196,-0.7907689247327654,-0.2895558130588568,35 days,9 days,1,100.0,19.831962011351305,19.831962011351305,19.83196201135131,69 days,69 days,,19.831962011351305,,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2017-01-03  100000.000000     0.000000              NaT
2017-01-04  100000.000000     0.000000              NaT
2017-01-05  100000.000000     0.000000              NaT
2017-01-06  100000.000000     0.000000              NaT
2017-01-09  100000.000000     0.000000              NaT
...                   ...          ...              ...
2017-12-26  101987.363951     0.007400              NaT
2017-12-27  102032.091291     0.006965              NaT
2017-12-28  102002.271910     0.007255              NaT
2017-12-29  101935.186960     0.007908              NaT
2018-01-02  101978.279103     0.007488          35 days

[252 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   227       205      251  ...                     -0.196064               6831350.0             7983290.0

[1 rows x 22 columns]",QCOM,12,26,2012-01-03,2017-01-02,2017-01-03,2018-01-02
2018-01-03,2019-01-02,364 days,30.278884462151396,97578.40224705855,100064.66314125777,74.53104409573355,-2.421597752941452,-9.507085155404093,-2.4311273174213444,1.833718432276368,-1.6828034420574345,-1.3257909582134462,-1.588866574760177,-0.9784569939496589,-2.0254650184176866,0.041667107010037945,-2.484654238719075,-1.7496674809511115,226 days,168 days,2,0.0,-7.821289876608223,-16.678376213557648,-12.361653335878275,72 days,53 days,0.0,-12.249833045082935,-2.8018189110766456,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2018-01-03  100000.000000     0.000000              NaT
2018-01-04  100000.000000     0.000000              NaT
2018-01-05  100000.000000     0.000000              NaT
2018-01-08  100000.000000     0.000000              NaT
2018-01-09  100000.000000     0.000000              NaT
...                   ...          ...              ...
2018-12-26   97578.402247     0.024847              NaT
2018-12-27   97578.402247     0.024847              NaT
2018-12-28   97578.402247     0.024847              NaT
2018-12-31   97578.402247     0.024847              NaT
2019-01-02   97578.402247     0.024847         110 days

[251 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   181        20       43  ...                     -0.102847               9263290.0            14785135.0
1   169       165      216  ...                     -0.356156              11571945.0            15944110.0

[2 rows x 22 columns]",QCOM,12,26,2013-01-03,2018-01-02,2018-01-03,2019-01-02
2019-01-03,2020-01-02,364 days,71.42857142857143,101527.64959145458,102100.61947243835,42.881556054464546,1.5276495914545811,65.11287238932645,1.5276495914542165,2.8379419102490715,1.0551343587782869,0.5382948769801079,0.7620030123832724,0.5132571224760074,-1.92673794621596,0.05305229843057572,-2.9763826444037855,-1.2561798449785306,188 days,63 days,1,100.0,15.376251746660369,15.376251746660369,15.376251746660374,260 days,260 days,,15.376251746660369,,,"MACDStrategy(n_fast=12,n_slow=26)","                   Equity  DrawdownPct DrawdownDuration
Date                                                   
2019-01-03  100000.000000     0.000000              NaT
2019-01-04  100000.000000     0.000000              NaT
2019-01-07  100000.000000     0.000000              NaT
2019-01-08  100000.000000     0.000000              NaT
2019-01-09  100000.000000     0.000000              NaT
...                   ...          ...              ...
2019-12-26  101466.677029     0.006209              NaT
2019-12-27  101518.358257     0.005703              NaT
2019-12-30  101470.553371     0.006171              NaT
2019-12-31  101444.712200     0.006424              NaT
2020-01-02  101527.649591     0.005612          55 days

[252 rows x 3 columns]","   Size  EntryBar  ExitBar  ...  Exit__macd_ind…(C,12,26,9)_2  Entry__sma_indi…(V,20) Exit__sma_indi…(V,20)
0   146        72      251  ...                     -0.024043              22764240.0             7998030.0

[1 rows x 22 columns]",QCOM,12,26,2014-01-03,2019-01-02,2019-01-03,2020-01-02
